respondent_id,xyz_vaccine,seasonal_vaccine
46888,0.55,0.51
46889,0.22,0.87
46890,0.29,0.37
46891,0.28,0.4
46892,0.63,0.68
46893,0.19,0.32
46894,0.09,0.37
46895,0.36,0.77
46896,0.15,0.33
46897,0.46,0.5
46898,0.5,0.57
46899,0.17,0.66
46900,0.27,0.21
46901,0.15,0.19
46902,0.17,0.66
46903,0.67,0.7
46904,0.09,0.29
46905,0.14,0.51
46906,0.21,0.3
46907,0.12,0.14
46908,0.12,0.4
46909,0.15,0.81
46910,0.14,0.89
46911,0.13,0.3
46912,0.19,0.49
46913,0.25,0.64
46914,0.4,0.5
46915,0.5,0.31
46916,0.16,0.48
46917,0.34,0.37
46918,0.16,0.22
46919,0.22,0.67
46920,0.32,0.7
46921,0.25,0.35
46922,0.2,0.19
46923,0.22,0.19
46924,0.28,0.51
46925,0.14,0.29
46926,0.18,0.69
46927,0.19,0.05
46928,0.18,0.89
46929,0.29,0.73
46930,0.17,0.47
46931,0.09,0.82
46932,0.36,0.43
46933,0.35,0.61
46934,0.17,0.19
46935,0.4,0.57
46936,0.27,0.46
46937,0.2,0.24
46938,0.17,0.11
46939,0.43,0.74
46940,0.15,0.13
46941,0.21,0.68
46942,0.22,0.35
46943,0.47,0.69
46944,0.48,0.76
46945,0.22,0.12
46946,0.13,0.63
46947,0.65,0.66
46948,0.36,0.52
46949,0.23,0.33
46950,0.39,0.44
46951,0.12,0.19
46952,0.14,0.79
46953,0.43,0.35
46954,0.15,0.65
46955,0.06,0.05
46956,0.63,0.79
46957,0.54,0.75
46958,0.48,0.53
46959,0.15,0.34
46960,0.17,0.19
46961,0.1,0.47
46962,0.18,0.29
46963,0.33,0.51
46964,0.32,0.8
46965,0.11,0.54
46966,0.34,0.39
46967,0.11,0.38
46968,0.74,0.66
46969,0.16,0.39
46970,0.14,0.14
46971,0.38,0.38
46972,0.77,0.88
46973,0.43,0.24
46974,0.5,0.62
46975,0.13,0.76
46976,0.26,0.36
46977,0.19,0.73
46978,0.25,0.84
46979,0.09,0.13
46980,0.34,0.68
46981,0.18,0.29
46982,0.25,0.58
46983,0.15,0.14
46984,0.81,0.83
46985,0.3,0.4
46986,0.19,0.32
46987,0.42,0.34
46988,0.23,0.55
46989,0.28,0.55
46990,0.25,0.66
46991,0.46,0.81
46992,0.6,0.7
46993,0.2,0.12
46994,0.24,0.47
46995,0.18,0.32
46996,0.22,0.29
46997,0.16,0.33
46998,0.26,0.35
46999,0.13,0.57
47000,0.24,0.55
47001,0.19,0.25
47002,0.23,0.67
47003,0.06,0.05
47004,0.23,0.29
47005,0.2,0.18
47006,0.18,0.27
47007,0.1,0.06
47008,0.22,0.39
47009,0.26,0.83
47010,0.26,0.51
47011,0.17,0.72
47012,0.15,0.49
47013,0.35,0.33
47014,0.41,0.55
47015,0.3,0.5
47016,0.4,0.8
47017,0.17,0.4
47018,0.37,0.62
47019,0.13,0.78
47020,0.11,0.2
47021,0.32,0.23
47022,0.14,0.69
47023,0.12,0.11
47024,0.16,0.17
47025,0.31,0.76
47026,0.15,0.66
47027,0.12,0.55
47028,0.3,0.19
47029,0.75,0.76
47030,0.19,0.72
47031,0.34,0.67
47032,0.34,0.7
47033,0.19,0.16
47034,0.24,0.28
47035,0.23,0.54
47036,0.16,0.36
47037,0.34,0.79
47038,0.1,0.09
47039,0.07,0.3
47040,0.4,0.71
47041,0.35,0.42
47042,0.07,0.18
47043,0.35,0.49
47044,0.15,0.17
47045,0.17,0.26
47046,0.14,0.08
47047,0.18,0.81
47048,0.27,0.65
47049,0.32,0.59
47050,0.26,0.47
47051,0.42,0.39
47052,0.57,0.78
47053,0.12,0.48
47054,0.2,0.3
47055,0.22,0.65
47056,0.13,0.17
47057,0.61,0.44
47058,0.19,0.3
47059,0.11,0.1
47060,0.37,0.57
47061,0.26,0.39
47062,0.21,0.78
47063,0.26,0.47
47064,0.35,0.3
47065,0.21,0.45
47066,0.55,0.62
47067,0.07,0.08
47068,0.32,0.74
47069,0.25,0.47
47070,0.34,0.54
47071,0.61,0.77
47072,0.16,0.21
47073,0.11,0.36
47074,0.72,0.82
47075,0.5,0.56
47076,0.21,0.2
47077,0.12,0.23
47078,0.43,0.3
47079,0.19,0.14
47080,0.22,0.72
47081,0.05,0.06
47082,0.74,0.87
47083,0.23,0.45
47084,0.16,0.41
47085,0.65,0.78
47086,0.81,0.91
47087,0.14,0.58
47088,0.3,0.41
47089,0.27,0.39
47090,0.1,0.59
47091,0.12,0.13
47092,0.11,0.13
47093,0.29,0.51
47094,0.39,0.68
47095,0.46,0.84
47096,0.33,0.35
47097,0.31,0.26
47098,0.31,0.15
47099,0.15,0.28
47100,0.26,0.44
47101,0.13,0.73
47102,0.17,0.22
47103,0.3,0.26
47104,0.3,0.3
47105,0.03,0.12
47106,0.24,0.15
47107,0.28,0.49
47108,0.11,0.13
47109,0.2,0.43
47110,0.41,0.61
47111,0.16,0.66
47112,0.22,0.3
47113,0.28,0.39
47114,0.21,0.26
47115,0.25,0.62
47116,0.3,0.17
47117,0.13,0.74
47118,0.17,0.59
47119,0.17,0.32
47120,0.21,0.18
47121,0.36,0.72
47122,0.23,0.73
47123,0.22,0.21
47124,0.25,0.46
47125,0.59,0.46
47126,0.21,0.3
47127,0.17,0.26
47128,0.42,0.83
47129,0.19,0.23
47130,0.12,0.16
47131,0.23,0.41
47132,0.45,0.76
47133,0.21,0.12
47134,0.14,0.71
47135,0.4,0.61
47136,0.32,0.59
47137,0.19,0.9
47138,0.64,0.74
47139,0.11,0.69
47140,0.19,0.22
47141,0.18,0.89
47142,0.06,0.83
47143,0.22,0.28
47144,0.09,0.19
47145,0.23,0.32
47146,0.16,0.27
47147,0.14,0.33
47148,0.22,0.4
47149,0.18,0.48
47150,0.78,0.8
47151,0.34,0.75
47152,0.2,0.37
47153,0.1,0.17
47154,0.43,0.22
47155,0.23,0.51
47156,0.54,0.71
47157,0.13,0.31
47158,0.21,0.3
47159,0.76,0.65
47160,0.1,0.34
47161,0.23,0.38
47162,0.5,0.65
47163,0.32,0.38
47164,0.2,0.83
47165,0.1,0.1
47166,0.35,0.48
47167,0.3,0.34
47168,0.11,0.34
47169,0.16,0.21
47170,0.24,0.15
47171,0.47,0.45
47172,0.31,0.84
47173,0.33,0.43
47174,0.13,0.25
47175,0.13,0.15
47176,0.25,0.32
47177,0.34,0.22
47178,0.32,0.57
47179,0.24,0.69
47180,0.37,0.6
47181,0.18,0.25
47182,0.08,0.23
47183,0.15,0.2
47184,0.18,0.48
47185,0.74,0.82
47186,0.34,0.79
47187,0.23,0.38
47188,0.22,0.54
47189,0.24,0.18
47190,0.1,0.74
47191,0.11,0.74
47192,0.27,0.21
47193,0.11,0.26
47194,0.5,0.73
47195,0.21,0.44
47196,0.35,0.7
47197,0.24,0.21
47198,0.55,0.84
47199,0.21,0.51
47200,0.16,0.16
47201,0.22,0.57
47202,0.41,0.54
47203,0.3,0.5
47204,0.59,0.22
47205,0.09,0.11
47206,0.19,0.33
47207,0.65,0.91
47208,0.4,0.45
47209,0.66,0.74
47210,0.24,0.33
47211,0.25,0.62
47212,0.31,0.59
47213,0.11,0.27
47214,0.15,0.63
47215,0.55,0.75
47216,0.1,0.49
47217,0.56,0.78
47218,0.15,0.71
47219,0.06,0.07
47220,0.11,0.4
47221,0.38,0.78
47222,0.8,0.82
47223,0.43,0.67
47224,0.23,0.52
47225,0.3,0.59
47226,0.1,0.42
47227,0.21,0.3
47228,0.3,0.57
47229,0.3,0.32
47230,0.54,0.72
47231,0.45,0.59
47232,0.49,0.29
47233,0.32,0.65
47234,0.1,0.11
47235,0.1,0.12
47236,0.27,0.38
47237,0.36,0.59
47238,0.41,0.49
47239,0.36,0.94
47240,0.24,0.38
47241,0.39,0.45
47242,0.38,0.77
47243,0.13,0.17
47244,0.24,0.34
47245,0.46,0.35
47246,0.25,0.25
47247,0.05,0.15
47248,0.19,0.25
47249,0.13,0.39
47250,0.22,0.45
47251,0.4,0.79
47252,0.45,0.52
47253,0.22,0.68
47254,0.21,0.24
47255,0.49,0.66
47256,0.27,0.5
47257,0.13,0.37
47258,0.28,0.79
47259,0.1,0.18
47260,0.42,0.45
47261,0.16,0.07
47262,0.13,0.23
47263,0.13,0.54
47264,0.26,0.63
47265,0.12,0.45
47266,0.16,0.52
47267,0.15,0.08
47268,0.1,0.08
47269,0.17,0.39
47270,0.11,0.13
47271,0.16,0.22
47272,0.2,0.59
47273,0.31,0.87
47274,0.1,0.74
47275,0.29,0.25
47276,0.79,0.73
47277,0.4,0.56
47278,0.07,0.1
47279,0.48,0.82
47280,0.11,0.11
47281,0.51,0.56
47282,0.2,0.61
47283,0.13,0.27
47284,0.09,0.13
47285,0.2,0.42
47286,0.12,0.65
47287,0.09,0.17
47288,0.6,0.79
47289,0.6,0.8
47290,0.52,0.84
47291,0.19,0.37
47292,0.53,0.73
47293,0.29,0.65
47294,0.33,0.41
47295,0.2,0.24
47296,0.14,0.81
47297,0.3,0.23
47298,0.25,0.78
47299,0.21,0.61
47300,0.11,0.39
47301,0.18,0.85
47302,0.23,0.35
47303,0.18,0.49
47304,0.49,0.67
47305,0.22,0.23
47306,0.33,0.25
47307,0.36,0.44
47308,0.23,0.38
47309,0.14,0.3
47310,0.38,0.42
47311,0.26,0.17
47312,0.57,0.79
47313,0.1,0.18
47314,0.29,0.64
47315,0.32,0.29
47316,0.22,0.19
47317,0.17,0.38
47318,0.18,0.24
47319,0.47,0.62
47320,0.15,0.78
47321,0.11,0.43
47322,0.18,0.44
47323,0.15,0.35
47324,0.11,0.22
47325,0.14,0.1
47326,0.33,0.67
47327,0.21,0.09
47328,0.13,0.92
47329,0.21,0.66
47330,0.45,0.46
47331,0.1,0.11
47332,0.24,0.82
47333,0.17,0.42
47334,0.09,0.15
47335,0.14,0.41
47336,0.46,0.44
47337,0.16,0.32
47338,0.51,0.66
47339,0.22,0.16
47340,0.29,0.55
47341,0.2,0.62
47342,0.65,0.83
47343,0.32,0.44
47344,0.25,0.41
47345,0.1,0.43
47346,0.33,0.53
47347,0.21,0.6
47348,0.28,0.41
47349,0.23,0.25
47350,0.14,0.6
47351,0.29,0.26
47352,0.11,0.32
47353,0.16,0.42
47354,0.84,0.88
47355,0.23,0.77
47356,0.55,0.72
47357,0.24,0.25
47358,0.49,0.63
47359,0.39,0.61
47360,0.15,0.68
47361,0.08,0.15
47362,0.13,0.16
47363,0.28,0.59
47364,0.48,0.64
47365,0.3,0.75
47366,0.12,0.51
47367,0.6,0.56
47368,0.25,0.63
47369,0.09,0.12
47370,0.12,0.76
47371,0.21,0.3
47372,0.38,0.31
47373,0.39,0.6
47374,0.21,0.25
47375,0.15,0.67
47376,0.25,0.37
47377,0.24,0.26
47378,0.47,0.88
47379,0.23,0.51
47380,0.22,0.34
47381,0.22,0.29
47382,0.1,0.21
47383,0.54,0.55
47384,0.3,0.32
47385,0.09,0.38
47386,0.35,0.53
47387,0.19,0.86
47388,0.28,0.29
47389,0.24,0.7
47390,0.08,0.14
47391,0.56,0.8
47392,0.26,0.47
47393,0.18,0.31
47394,0.16,0.38
47395,0.52,0.55
47396,0.61,0.35
47397,0.4,0.6
47398,0.26,0.65
47399,0.48,0.76
47400,0.2,0.53
47401,0.14,0.08
47402,0.14,0.64
47403,0.18,0.47
47404,0.09,0.14
47405,0.12,0.18
47406,0.09,0.15
47407,0.41,0.62
47408,0.32,0.55
47409,0.71,0.74
47410,0.3,0.66
47411,0.2,0.57
47412,0.21,0.66
47413,0.08,0.29
47414,0.16,0.6
47415,0.26,0.7
47416,0.14,0.62
47417,0.33,0.31
47418,0.22,0.27
47419,0.57,0.89
47420,0.1,0.12
47421,0.18,0.42
47422,0.21,0.22
47423,0.67,0.48
47424,0.66,0.66
47425,0.23,0.2
47426,0.2,0.21
47427,0.38,0.55
47428,0.85,0.77
47429,0.24,0.24
47430,0.23,0.11
47431,0.16,0.24
47432,0.39,0.35
47433,0.39,0.75
47434,0.2,0.54
47435,0.09,0.21
47436,0.1,0.26
47437,0.31,0.58
47438,0.22,0.14
47439,0.15,0.82
47440,0.17,0.12
47441,0.22,0.4
47442,0.2,0.77
47443,0.3,0.45
47444,0.12,0.28
47445,0.19,0.27
47446,0.14,0.07
47447,0.15,0.24
47448,0.11,0.24
47449,0.18,0.57
47450,0.18,0.82
47451,0.17,0.52
47452,0.2,0.63
47453,0.6,0.82
47454,0.29,0.75
47455,0.15,0.49
47456,0.18,0.72
47457,0.47,0.5
47458,0.14,0.32
47459,0.54,0.65
47460,0.22,0.39
47461,0.29,0.66
47462,0.25,0.34
47463,0.23,0.43
47464,0.22,0.22
47465,0.41,0.61
47466,0.25,0.21
47467,0.56,0.55
47468,0.52,0.65
47469,0.22,0.7
47470,0.37,0.38
47471,0.61,0.46
47472,0.25,0.45
47473,0.26,0.33
47474,0.23,0.47
47475,0.19,0.16
47476,0.48,0.56
47477,0.44,0.61
47478,0.07,0.79
47479,0.23,0.39
47480,0.34,0.43
47481,0.21,0.12
47482,0.21,0.44
47483,0.73,0.67
47484,0.18,0.5
47485,0.12,0.48
47486,0.3,0.4
47487,0.46,0.83
47488,0.22,0.49
47489,0.27,0.49
47490,0.11,0.09
47491,0.2,0.51
47492,0.51,0.82
47493,0.27,0.18
47494,0.32,0.8
47495,0.12,0.14
47496,0.32,0.12
47497,0.26,0.76
47498,0.17,0.19
47499,0.72,0.81
47500,0.13,0.41
47501,0.39,0.43
47502,0.12,0.1
47503,0.14,0.37
47504,0.35,0.6
47505,0.19,0.33
47506,0.18,0.14
47507,0.2,0.1
47508,0.26,0.65
47509,0.12,0.18
47510,0.18,0.28
47511,0.28,0.64
47512,0.48,0.84
47513,0.09,0.12
47514,0.25,0.21
47515,0.24,0.65
47516,0.5,0.37
47517,0.24,0.38
47518,0.22,0.36
47519,0.66,0.8
47520,0.3,0.7
47521,0.12,0.34
47522,0.35,0.41
47523,0.38,0.48
47524,0.34,0.58
47525,0.18,0.14
47526,0.23,0.31
47527,0.42,0.46
47528,0.18,0.85
47529,0.19,0.17
47530,0.29,0.57
47531,0.29,0.48
47532,0.13,0.26
47533,0.19,0.57
47534,0.17,0.59
47535,0.35,0.63
47536,0.35,0.4
47537,0.12,0.32
47538,0.67,0.44
47539,0.85,0.93
47540,0.22,0.51
47541,0.11,0.14
47542,0.66,0.79
47543,0.16,0.2
47544,0.13,0.21
47545,0.19,0.83
47546,0.26,0.64
47547,0.28,0.43
47548,0.35,0.28
47549,0.22,0.22
47550,0.13,0.27
47551,0.2,0.76
47552,0.21,0.5
47553,0.21,0.21
47554,0.53,0.57
47555,0.16,0.28
47556,0.16,0.28
47557,0.06,0.87
47558,0.39,0.51
47559,0.82,0.93
47560,0.24,0.65
47561,0.19,0.65
47562,0.26,0.41
47563,0.18,0.1
47564,0.19,0.2
47565,0.29,0.6
47566,0.6,0.66
47567,0.25,0.51
47568,0.15,0.22
47569,0.2,0.16
47570,0.1,0.2
47571,0.4,0.61
47572,0.6,0.68
47573,0.3,0.65
47574,0.35,0.43
47575,0.18,0.6
47576,0.15,0.23
47577,0.13,0.77
47578,0.23,0.29
47579,0.21,0.57
47580,0.27,0.35
47581,0.24,0.26
47582,0.36,0.51
47583,0.23,0.25
47584,0.4,0.65
47585,0.23,0.79
47586,0.42,0.57
47587,0.66,0.81
47588,0.19,0.36
47589,0.48,0.58
47590,0.2,0.66
47591,0.18,0.32
47592,0.17,0.21
47593,0.14,0.21
47594,0.23,0.35
47595,0.28,0.31
47596,0.49,0.56
47597,0.13,0.29
47598,0.24,0.78
47599,0.24,0.12
47600,0.21,0.24
47601,0.19,0.49
47602,0.31,0.32
47603,0.23,0.35
47604,0.12,0.63
47605,0.11,0.09
47606,0.25,0.39
47607,0.12,0.14
47608,0.46,0.74
47609,0.24,0.38
47610,0.23,0.3
47611,0.18,0.55
47612,0.18,0.22
47613,0.7,0.59
47614,0.11,0.26
47615,0.59,0.86
47616,0.11,0.86
47617,0.33,0.44
47618,0.19,0.7
47619,0.17,0.43
47620,0.21,0.43
47621,0.29,0.38
47622,0.31,0.27
47623,0.06,0.86
47624,0.13,0.14
47625,0.08,0.07
47626,0.23,0.23
47627,0.51,0.7
47628,0.19,0.42
47629,0.24,0.86
47630,0.16,0.25
47631,0.06,0.15
47632,0.73,0.83
47633,0.23,0.33
47634,0.26,0.79
47635,0.18,0.21
47636,0.45,0.8
47637,0.29,0.46
47638,0.24,0.25
47639,0.21,0.29
47640,0.38,0.51
47641,0.22,0.29
47642,0.12,0.45
47643,0.26,0.22
47644,0.26,0.45
47645,0.53,0.73
47646,0.55,0.85
47647,0.22,0.48
47648,0.14,0.6
47649,0.21,0.4
47650,0.54,0.83
47651,0.15,0.09
47652,0.2,0.49
47653,0.6,0.67
47654,0.27,0.33
47655,0.35,0.24
47656,0.24,0.53
47657,0.37,0.66
47658,0.66,0.71
47659,0.2,0.71
47660,0.23,0.46
47661,0.48,0.63
47662,0.06,0.16
47663,0.21,0.83
47664,0.19,0.21
47665,0.08,0.09
47666,0.56,0.75
47667,0.13,0.42
47668,0.56,0.7
47669,0.3,0.59
47670,0.43,0.68
47671,0.37,0.53
47672,0.23,0.22
47673,0.36,0.51
47674,0.43,0.6
47675,0.19,0.66
47676,0.48,0.62
47677,0.3,0.39
47678,0.13,0.35
47679,0.37,0.55
47680,0.41,0.63
47681,0.15,0.54
47682,0.82,0.8
47683,0.06,0.12
47684,0.51,0.62
47685,0.26,0.73
47686,0.14,0.11
47687,0.47,0.6
47688,0.69,0.75
47689,0.13,0.17
47690,0.05,0.24
47691,0.34,0.37
47692,0.21,0.8
47693,0.24,0.55
47694,0.09,0.17
47695,0.14,0.85
47696,0.11,0.13
47697,0.07,0.09
47698,0.2,0.1
47699,0.55,0.67
47700,0.19,0.3
47701,0.17,0.74
47702,0.18,0.36
47703,0.1,0.22
47704,0.22,0.3
47705,0.17,0.91
47706,0.36,0.53
47707,0.14,0.26
47708,0.18,0.24
47709,0.4,0.63
47710,0.17,0.48
47711,0.27,0.33
47712,0.41,0.57
47713,0.39,0.69
47714,0.34,0.69
47715,0.13,0.82
47716,0.27,0.34
47717,0.22,0.75
47718,0.41,0.5
47719,0.07,0.46
47720,0.19,0.82
47721,0.37,0.57
47722,0.65,0.78
47723,0.15,0.6
47724,0.19,0.4
47725,0.29,0.32
47726,0.12,0.26
47727,0.32,0.7
47728,0.24,0.55
47729,0.52,0.62
47730,0.35,0.4
47731,0.11,0.32
47732,0.43,0.44
47733,0.34,0.57
47734,0.28,0.25
47735,0.18,0.43
47736,0.11,0.15
47737,0.21,0.19
47738,0.17,0.14
47739,0.41,0.55
47740,0.27,0.19
47741,0.62,0.65
47742,0.1,0.61
47743,0.23,0.28
47744,0.26,0.37
47745,0.44,0.59
47746,0.36,0.51
47747,0.62,0.82
47748,0.78,0.77
47749,0.1,0.24
47750,0.33,0.28
47751,0.64,0.88
47752,0.64,0.81
47753,0.12,0.24
47754,0.56,0.71
47755,0.3,0.69
47756,0.41,0.78
47757,0.18,0.75
47758,0.43,0.68
47759,0.2,0.17
47760,0.18,0.2
47761,0.25,0.72
47762,0.11,0.08
47763,0.3,0.73
47764,0.17,0.16
47765,0.38,0.55
47766,0.31,0.23
47767,0.15,0.68
47768,0.42,0.46
47769,0.28,0.49
47770,0.46,0.78
47771,0.21,0.15
47772,0.22,0.51
47773,0.21,0.28
47774,0.11,0.17
47775,0.07,0.13
47776,0.49,0.8
47777,0.1,0.13
47778,0.1,0.22
47779,0.2,0.36
47780,0.57,0.57
47781,0.16,0.22
47782,0.22,0.24
47783,0.36,0.41
47784,0.06,0.2
47785,0.28,0.27
47786,0.42,0.42
47787,0.16,0.3
47788,0.1,0.44
47789,0.52,0.82
47790,0.1,0.86
47791,0.51,0.62
47792,0.08,0.06
47793,0.22,0.59
47794,0.34,0.27
47795,0.27,0.53
47796,0.2,0.48
47797,0.23,0.74
47798,0.35,0.26
47799,0.18,0.23
47800,0.16,0.55
47801,0.2,0.39
47802,0.4,0.53
47803,0.19,0.35
47804,0.38,0.19
47805,0.18,0.28
47806,0.1,0.3
47807,0.41,0.57
47808,0.35,0.46
47809,0.67,0.9
47810,0.23,0.8
47811,0.47,0.67
47812,0.2,0.84
47813,0.27,0.28
47814,0.13,0.06
47815,0.2,0.34
47816,0.38,0.37
47817,0.07,0.11
47818,0.29,0.48
47819,0.54,0.21
47820,0.2,0.4
47821,0.53,0.34
47822,0.17,0.66
47823,0.22,0.25
47824,0.16,0.53
47825,0.18,0.34
47826,0.21,0.65
47827,0.68,0.73
47828,0.22,0.41
47829,0.09,0.15
47830,0.09,0.55
47831,0.18,0.28
47832,0.13,0.02
47833,0.26,0.59
47834,0.15,0.34
47835,0.26,0.24
47836,0.21,0.19
47837,0.26,0.51
47838,0.19,0.67
47839,0.18,0.59
47840,0.18,0.6
47841,0.18,0.22
47842,0.23,0.47
47843,0.31,0.29
47844,0.3,0.87
47845,0.22,0.47
47846,0.18,0.67
47847,0.69,0.89
47848,0.29,0.8
47849,0.1,0.13
47850,0.37,0.44
47851,0.7,0.83
47852,0.18,0.54
47853,0.64,0.82
47854,0.2,0.8
47855,0.16,0.17
47856,0.17,0.16
47857,0.57,0.47
47858,0.2,0.75
47859,0.21,0.74
47860,0.21,0.25
47861,0.04,0.11
47862,0.04,0.1
47863,0.22,0.46
47864,0.29,0.32
47865,0.61,0.69
47866,0.17,0.41
47867,0.19,0.23
47868,0.14,0.44
47869,0.26,0.45
47870,0.16,0.18
47871,0.4,0.58
47872,0.46,0.66
47873,0.2,0.15
47874,0.12,0.91
47875,0.27,0.56
47876,0.27,0.19
47877,0.2,0.21
47878,0.06,0.11
47879,0.4,0.67
47880,0.11,0.86
47881,0.08,0.21
47882,0.42,0.43
47883,0.18,0.18
47884,0.21,0.46
47885,0.25,0.39
47886,0.07,0.25
47887,0.17,0.42
47888,0.18,0.25
47889,0.2,0.48
47890,0.34,0.56
47891,0.17,0.56
47892,0.46,0.44
47893,0.08,0.12
47894,0.23,0.32
47895,0.18,0.76
47896,0.2,0.22
47897,0.33,0.53
47898,0.36,0.23
47899,0.27,0.37
47900,0.22,0.43
47901,0.25,0.21
47902,0.28,0.54
47903,0.45,0.58
47904,0.05,0.8
47905,0.26,0.68
47906,0.24,0.44
47907,0.08,0.9
47908,0.45,0.64
47909,0.49,0.88
47910,0.31,0.47
47911,0.31,0.52
47912,0.17,0.67
47913,0.09,0.34
47914,0.25,0.26
47915,0.14,0.35
47916,0.29,0.34
47917,0.41,0.25
47918,0.08,0.17
47919,0.22,0.26
47920,0.35,0.44
47921,0.17,0.11
47922,0.26,0.32
47923,0.23,0.26
47924,0.23,0.73
47925,0.17,0.69
47926,0.17,0.76
47927,0.19,0.35
47928,0.77,0.87
47929,0.2,0.66
47930,0.23,0.35
47931,0.16,0.1
47932,0.11,0.35
47933,0.22,0.43
47934,0.21,0.14
47935,0.65,0.51
47936,0.66,0.88
47937,0.57,0.64
47938,0.16,0.64
47939,0.31,0.68
47940,0.55,0.77
47941,0.39,0.61
47942,0.24,0.22
47943,0.19,0.23
47944,0.25,0.66
47945,0.37,0.38
47946,0.74,0.8
47947,0.17,0.59
47948,0.22,0.64
47949,0.18,0.59
47950,0.64,0.8
47951,0.11,0.15
47952,0.17,0.12
47953,0.12,0.32
47954,0.18,0.67
47955,0.42,0.47
47956,0.67,0.82
47957,0.13,0.38
47958,0.27,0.58
47959,0.3,0.62
47960,0.14,0.53
47961,0.67,0.68
47962,0.39,0.43
47963,0.14,0.57
47964,0.18,0.13
47965,0.35,0.35
47966,0.31,0.56
47967,0.13,0.91
47968,0.28,0.4
47969,0.2,0.21
47970,0.16,0.72
47971,0.2,0.32
47972,0.07,0.22
47973,0.16,0.47
47974,0.22,0.52
47975,0.3,0.56
47976,0.26,0.2
47977,0.24,0.62
47978,0.21,0.47
47979,0.06,0.12
47980,0.67,0.67
47981,0.25,0.49
47982,0.22,0.4
47983,0.12,0.15
47984,0.14,0.11
47985,0.22,0.34
47986,0.14,0.23
47987,0.11,0.05
47988,0.73,0.82
47989,0.23,0.18
47990,0.3,0.4
47991,0.48,0.65
47992,0.37,0.49
47993,0.15,0.65
47994,0.52,0.69
47995,0.63,0.87
47996,0.61,0.68
47997,0.07,0.04
47998,0.86,0.77
47999,0.23,0.5
48000,0.27,0.21
48001,0.33,0.53
48002,0.25,0.26
48003,0.08,0.61
48004,0.24,0.51
48005,0.45,0.24
48006,0.2,0.44
48007,0.38,0.58
48008,0.36,0.87
48009,0.14,0.31
48010,0.35,0.53
48011,0.18,0.35
48012,0.43,0.61
48013,0.2,0.2
48014,0.42,0.49
48015,0.31,0.33
48016,0.21,0.49
48017,0.1,0.1
48018,0.45,0.71
48019,0.63,0.73
48020,0.22,0.7
48021,0.25,0.36
48022,0.19,0.2
48023,0.13,0.08
48024,0.1,0.82
48025,0.09,0.27
48026,0.28,0.3
48027,0.13,0.2
48028,0.24,0.31
48029,0.17,0.4
48030,0.42,0.75
48031,0.22,0.36
48032,0.23,0.54
48033,0.16,0.17
48034,0.26,0.37
48035,0.14,0.24
48036,0.07,0.14
48037,0.11,0.56
48038,0.38,0.78
48039,0.19,0.73
48040,0.42,0.69
48041,0.6,0.77
48042,0.25,0.24
48043,0.24,0.43
48044,0.48,0.65
48045,0.17,0.44
48046,0.21,0.23
48047,0.13,0.75
48048,0.16,0.39
48049,0.19,0.52
48050,0.14,0.8
48051,0.32,0.45
48052,0.11,0.15
48053,0.65,0.82
48054,0.23,0.28
48055,0.27,0.55
48056,0.53,0.91
48057,0.12,0.12
48058,0.13,0.66
48059,0.31,0.33
48060,0.71,0.84
48061,0.2,0.44
48062,0.22,0.44
48063,0.19,0.45
48064,0.34,0.65
48065,0.13,0.18
48066,0.13,0.27
48067,0.19,0.26
48068,0.67,0.9
48069,0.39,0.71
48070,0.18,0.8
48071,0.23,0.65
48072,0.09,0.13
48073,0.23,0.6
48074,0.52,0.7
48075,0.11,0.62
48076,0.54,0.76
48077,0.26,0.44
48078,0.15,0.15
48079,0.19,0.41
48080,0.25,0.74
48081,0.3,0.75
48082,0.22,0.33
48083,0.23,0.57
48084,0.33,0.65
48085,0.2,0.28
48086,0.08,0.06
48087,0.22,0.76
48088,0.2,0.07
48089,0.21,0.78
48090,0.24,0.43
48091,0.48,0.85
48092,0.22,0.22
48093,0.36,0.71
48094,0.25,0.4
48095,0.73,0.69
48096,0.18,0.48
48097,0.12,0.77
48098,0.24,0.61
48099,0.3,0.46
48100,0.27,0.42
48101,0.28,0.55
48102,0.54,0.52
48103,0.15,0.31
48104,0.24,0.54
48105,0.18,0.73
48106,0.27,0.53
48107,0.63,0.6
48108,0.12,0.19
48109,0.33,0.29
48110,0.22,0.81
48111,0.29,0.54
48112,0.12,0.08
48113,0.28,0.64
48114,0.26,0.35
48115,0.19,0.58
48116,0.14,0.5
48117,0.2,0.13
48118,0.16,0.57
48119,0.48,0.52
48120,0.43,0.72
48121,0.21,0.19
48122,0.27,0.78
48123,0.19,0.25
48124,0.35,0.37
48125,0.33,0.55
48126,0.24,0.25
48127,0.13,0.26
48128,0.27,0.63
48129,0.19,0.61
48130,0.68,0.78
48131,0.18,0.53
48132,0.2,0.12
48133,0.27,0.45
48134,0.32,0.57
48135,0.49,0.83
48136,0.86,0.95
48137,0.34,0.74
48138,0.15,0.32
48139,0.52,0.73
48140,0.2,0.19
48141,0.2,0.18
48142,0.71,0.81
48143,0.09,0.57
48144,0.88,0.9
48145,0.41,0.27
48146,0.29,0.59
48147,0.28,0.64
48148,0.11,0.22
48149,0.13,0.15
48150,0.64,0.45
48151,0.48,0.39
48152,0.22,0.3
48153,0.42,0.57
48154,0.23,0.36
48155,0.68,0.8
48156,0.11,0.17
48157,0.36,0.4
